target,kmeans,pca_x,pca_y,tsne_x,tsne_y
0,0,-0.09193913,0.02095254,-15.77611542,-31.05135727
0,0,-0.22453316,0.0545157,50.31493759,-20.02915573
1,0,0.10032216,-0.1889041,-41.14574432,9.42855263
1,0,0.20036411,-0.24023406,-55.04029083,5.65046358
0,0,-0.13470588,0.04157353,36.03497696,-38.34951782
0,0,-0.12212585,0.0484529,-16.03737259,-46.20792389
0,0,-0.20411902,-0.04314131,-5.702353,-21.07026482
0,0,-0.23414885,0.04691121,36.70266724,-32.56523514
0,0,-0.11890784,0.01621233,-16.83045578,-22.68002129
1,0,-0.01143585,-0.00036611,10.71118355,50.36356735
1,0,0.1941263,-0.26226841,-55.72780228,5.29867601
0,0,-0.15588542,-0.0040194,21.82984543,-22.67752266
1,1,0.50154457,0.0036276,32.80563736,51.00272369
1,0,-0.05586674,-0.06434375,-7.83533716,14.13680649
1,1,0.64227274,-0.19676523,-21.54512405,46.88204575
1,1,0.55056636,-0.18965946,-35.12941742,44.97270584
1,1,0.56300862,-0.16776146,-36.028965,45.86436081
1,1,0.6212989,-0.23032322,-25.77137756,48.88613892
0,0,-0.19380526,-0.00303442,27.76593208,-4.08546638
1,0,0.00761261,-0.05160542,-3.65830946,21.72165489
1,0,0.0918367,-0.15648483,-43.10998535,16.65541649
1,1,0.32681963,0.83305701,7.31022501,69.29039001
0,0,-0.12775378,-0.00331843,2.18935871,-27.62658119
0,0,-0.14348299,0.00756031,19.60997009,-29.7413063
0,0,-0.08978468,-0.00954156,-28.80075455,-50.92206192
0,0,-0.11994001,0.00613723,31.9335556,17.60844803
0,0,-0.15822166,-0.01865069,-1.12641096,-27.6099987
0,0,-0.14773161,0.04941713,17.86850166,-48.53077698
1,1,0.35379293,0.8498651,14.08396626,78.05799103
1,1,0.35452346,0.8680444,14.452384,76.50600433
0,0,-0.28660078,0.05554844,32.22662735,-23.39014053
1,1,0.51806093,-0.12725203,-37.95013809,45.99262238
0,0,-0.22806301,0.02033605,35.27663803,-20.4622364
0,0,-0.08853296,-0.02949304,-35.69641876,-47.91506577
1,0,0.07924535,-0.00530009,17.82552719,0.05464593
0,0,-0.11708169,-0.01411181,-19.11735535,-56.42804337
1,1,0.34481684,0.84066271,16.63549423,77.08612061
0,0,-0.19398138,0.01880237,43.02292252,14.11854267
0,0,-0.26792804,0.04855599,45.83594513,-22.84750748
1,0,-0.05119672,-0.05762087,-11.77906513,7.6353879
1,0,0.27121486,-0.08427135,-49.32977676,9.19395924
0,0,-0.1571749,0.00427983,35.48297501,8.17628574
1,0,0.10862768,-0.09729572,-42.62850189,10.66814423
0,0,-0.27881736,0.05817002,30.50719643,-34.94332123
1,0,0.07096202,-0.15979321,-58.62422562,10.22181606
0,0,-0.22576847,0.01863288,18.38085556,-46.4148941
1,1,0.57707828,-0.18005088,-35.82483292,46.7310257
1,0,0.12921866,-0.23663516,-54.17571259,-0.55192566
0,0,-0.11003926,0.00035372,5.32795191,-27.60117531
0,0,-0.10539799,0.02468294,9.49371147,-3.67900801
0,0,-0.16716988,-0.04427073,-8.38133049,-36.44898605
1,1,0.36211443,0.74361381,3.9784224,73.3734436
0,0,-0.10760575,-0.04074413,16.57231522,8.53798485
1,1,0.34843878,0.85141773,16.11822701,77.85178375
1,1,0.5834797,-0.18771067,-34.11643219,48.88767624
1,0,-0.02640423,-0.0462069,34.75632858,20.23951912
1,0,0.10036734,-0.16923714,-44.33703995,10.47864246
0,0,-0.08505267,0.01339394,-17.57955551,-56.82023621
1,1,0.34021193,0.83991777,16.79914093,77.79688263
0,0,-0.14732274,-0.01062236,38.60215759,13.5057354
1,0,0.14089493,-0.19030176,-36.2880249,15.0876236
0,0,-0.22488782,0.07614771,35.06323624,-14.31269836
0,0,-0.09176478,-0.00950217,-30.96734428,-28.93055534
1,1,0.5056109,-0.18239628,-19.28521347,48.26541901
1,0,-0.09855376,0.00846364,6.88090181,-33.75840759
1,0,0.30771082,-0.11004919,-47.26225662,11.25652599
1,0,-0.06954975,-0.01134981,-5.33369923,25.70734596
0,0,-0.09999099,-0.003643,-34.21162796,-31.11390686
1,0,-0.00727582,-0.08264318,-17.34569931,9.54763603
0,0,-0.02542074,0.06559685,-27.67143059,-7.44700241
0,0,-0.18255865,0.01065735,45.0739975,-21.33675194
0,0,-0.16677985,0.03121929,43.58258438,-36.12000656
0,0,-0.12748748,-0.0005307,4.11676264,0.73216808
0,0,-0.09829532,-0.00265296,3.94410658,-6.8275609
1,1,0.30854454,0.8057245,4.48398066,68.2755127
0,0,-0.24198725,0.02165501,46.67533875,-24.85254288
1,1,0.46943896,-0.08571456,30.14483261,42.21022415
0,0,-0.23489935,0.06410996,40.83194351,-14.17009258
1,0,0.09152829,-0.0823837,-26.39549065,28.93218613
1,0,0.24349298,-0.29934339,-51.82905579,6.65622282
1,0,-0.01942452,-0.07287887,-29.51416588,19.72528839
1,0,-0.05452448,-0.01013909,-1.44217169,2.225137
1,0,0.02976558,-0.0989905,18.7700882,4.45131445
0,0,-0.10455662,0.03787623,-15.0706358,-55.94789505
0,0,-0.08363846,0.03951703,2.63455081,-17.3918972
1,0,-0.04871373,-0.06403969,-9.40300941,7.1723299
0,0,-0.13014591,-0.00365524,35.00450897,9.13176918
1,1,0.51482449,0.05151246,30.400177,51.07077026
1,0,0.13225237,-0.19034152,-61.39926147,7.86876059
1,1,0.32151278,0.83127251,6.41576719,69.29450989
1,1,0.38931434,0.79498367,4.46753502,72.93348694
1,1,0.54262258,-0.13227041,-20.25248909,40.78676224
0,0,-0.13128799,-0.01074555,1.80831254,-13.52599907
1,0,0.03414892,-0.0958929,-32.67218781,23.03938866
1,1,0.35920625,-0.15255393,-31.84467888,46.03755188
0,0,-0.11745517,-0.04050065,-3.30608797,-17.99868202
0,0,-0.12923838,0.02604041,21.9082756,-22.63359451
1,0,0.0025526,-0.12975481,-33.89507294,10.67602348
0,0,-0.09962523,0.00914943,-3.36485791,9.28184319
0,0,-0.31140789,0.0824968,37.76051712,-23.62936592
0,0,-0.20034264,0.0218422,19.84965324,-47.00557327
1,1,0.32026523,0.80086179,18.40795898,80.11643982
0,0,-0.20335251,0.00165928,27.62619972,-4.78208542
0,0,-0.19007313,-0.00222528,6.16907358,29.02894974
0,0,-0.13019269,-0.02494732,-6.82702732,-10.06573009
0,0,-0.10278993,0.02467836,-18.10268402,-55.03805542
1,0,0.26391772,-0.18439793,13.78208637,46.48638535
0,0,-0.26520278,0.06282119,45.4570961,-27.59416389
1,0,0.1229815,-0.03579642,-20.00192451,34.53005219
1,0,0.18973872,-0.24953373,-51.95178986,0.03666708
1,1,0.4927802,-0.05120856,31.02242279,46.21355438
1,0,-0.08235189,-0.03718633,2.42887068,5.79579258
1,0,-0.08112202,-0.02687497,3.452003,4.17058992
0,0,-0.15280758,0.0232884,3.94784546,-6.84712505
1,0,0.03222124,-0.10167666,-43.71577072,-2.8445313
0,0,-0.08111659,0.01182906,-18.92712593,-29.70994568
1,1,0.40145478,-0.07952141,-28.28002357,37.71353531
0,0,-0.16940597,-0.00703415,47.0050087,-22.68465042
0,0,-0.23294899,0.03393381,28.72691536,-17.40893173
0,0,-0.11001444,0.0086087,-17.73815346,-43.06363678
0,0,-0.18746161,0.04437926,35.282547,-38.06026459
1,0,-0.07076688,-0.00323527,4.30656099,17.34485626
1,0,0.09533956,-0.04211364,17.3253212,-0.48673931
0,0,-0.14491499,0.00791469,16.93105507,-4.83122015
1,0,-0.01900827,-7.85e-05,-16.48560333,26.01295853
0,0,-0.18235111,0.03628159,15.43459511,-26.2749424
1,0,-0.10974198,-0.01824156,3.88349509,-9.86847115
0,0,-0.09466504,-0.0557883,-22.33296013,-33.49457932
1,1,0.56373949,-0.16990381,-37.58565903,44.33701324
1,1,0.50353606,-0.0034681,32.41917419,50.51846313
1,0,-0.08355623,-0.01762701,20.28733444,8.88164997
0,0,-0.22750709,0.05593196,30.35658073,-27.05352211
0,0,-0.28113997,0.06290578,39.26742935,-47.30609131
0,0,-0.13284986,0.02031047,12.59578609,5.63050938
0,0,-0.0957886,0.01370088,-18.18360138,-51.99145889
1,0,-0.09187693,0.00623063,44.39326477,10.73406696
0,0,-0.02239539,-0.02747238,-19.23377228,33.6664772
1,0,-0.0528902,-0.02358796,19.03751945,13.67230797
1,1,0.54331211,-0.15118203,-24.88808632,42.82394028
1,0,-0.10453585,-0.04220065,16.4448204,7.01433182
1,1,0.59643926,-0.27396232,-24.9778595,50.53157043
0,0,-0.08255559,-0.03185764,-19.17409515,-12.15825176
1,0,-0.090253,-0.03541497,-14.97889519,5.50525856
1,0,-0.10099005,-0.04365136,-4.39527941,3.98014069
0,0,-0.14389989,0.00810628,-3.34101415,-31.35550117
1,0,0.15490394,-0.13578954,-32.34391403,31.85495377
1,0,0.05177405,-0.08846897,-23.94095802,23.24254799
0,0,-0.3042585,0.09329343,37.01142502,-20.55278969
0,0,-0.11094115,-0.03929756,-24.9291687,-47.01026535
0,0,-0.1304855,0.01368728,43.70956421,-36.92118073
0,0,-0.12916266,-0.0310402,2.38802624,-11.94851875
1,1,0.32278973,-0.12815415,-18.54387283,39.95199966
1,1,0.52328355,-0.11417198,-27.73946571,39.21760941
0,0,-0.09727773,0.02090086,-16.74051285,-60.1349144
0,0,-0.13908273,0.04950641,-0.90824509,-6.87493229
1,0,0.12816618,-0.16988349,-43.11310196,9.89894295
0,0,-0.13543344,-0.04365503,-9.15509892,-32.04436874
0,0,-0.15134956,0.00314636,11.50199509,-31.25962067
0,0,-0.16852996,0.00352919,8.0960474,0.83241451
0,0,-0.16819234,0.01917924,-8.69170284,-37.25544357
0,0,-0.10568914,-0.05180306,-29.46883202,-51.57484436
1,0,0.10574615,-0.1646404,-41.18424606,9.37571239
0,0,-0.11597015,0.02868385,-16.05183601,-60.67321014
1,0,-0.06381546,-0.0563459,5.23378801,12.62665081
0,0,-0.04421311,0.07350932,-27.40027237,-8.00666904
0,0,-0.12069552,-0.01176444,-20.7612114,-55.25488663
1,0,-0.03144301,-0.08131845,-7.77206135,13.44936275
1,1,0.60945983,-0.26751124,-24.90652657,48.24856949
0,0,-0.12902043,0.00980964,-14.20723438,-29.57187462
0,0,-0.24985175,0.04090436,36.56190491,-32.23953629
1,0,-0.07639786,0.02971214,-1.49154162,31.78639603
1,0,0.0968299,-0.06268285,-18.2888279,23.64295578
1,1,0.62571745,-0.24169426,-26.2915802,47.89012146
0,0,-0.11956301,-0.08170877,-21.89446068,-46.3616066
1,0,-0.08532645,-0.01552656,25.32345963,-33.33405304
0,0,-0.14991476,-0.03549713,-16.85429001,-29.44731522
0,0,-0.15751496,-0.02025983,8.08438015,1.83179963
0,0,-0.15174044,-0.02781471,-25.19566154,-46.94424438
1,1,0.49755566,-0.03327604,33.15275574,49.62875366
0,0,-0.13532019,-0.05569394,-27.96948433,-49.3490181
0,0,-0.13558014,-0.00451996,-16.58930969,-26.29471779
1,0,0.19866078,-0.25849465,-45.19201279,9.70739746
1,1,0.61390158,-0.23899637,-21.71814919,51.36387253
0,0,-0.12995502,0.00721208,-6.82043695,-37.46593475
0,0,-0.28747903,0.05484861,34.20837021,-25.80677032
1,0,0.1302511,-0.13249875,-30.1131897,24.14980316
0,0,-0.091543,0.0381944,23.73404312,-43.64258575
0,0,-0.14471286,0.01526343,14.17949581,-33.21090317
0,0,-0.10035446,-0.02270147,-37.5292511,-38.08312225
1,0,-0.02288802,-0.0474526,18.06895828,4.28688145
0,0,-0.14716744,-0.01569927,-14.52776814,-22.89388084
1,0,0.21627499,-0.27818947,-55.37818146,5.77758741
