target,alpha,beta
1,0.365022,0.336943
0,1.376548,0.0
0,1.328383,0.0
0,1.124498,0.0
0,3.203463,0.0
1,0.0,0.511571
1,0.0,4.027397
0,2.258065,0.0
0,0.679866,0.0
0,2.234866,0.0
0,1.434426,0.0
1,0.0,2.001634
1,0.0,9.611399
0,1.397206,0.0
0,1.780105,0.0
0,1.675214,0.0
0,1.478873,0.0
1,0.0,0.248484
1,0.0,1.52648
1,0.0,8.308081
0,2.036857,0.0
0,3.626943,0.0
0,1.603376,0.0
0,1.685824,0.0
0,1.703681,0.0
0,3.032491,0.0
0,1.501788,0.0
1,0.0,3.934252
0,1.231672,0.615836
0,0.821772,0.0
0,1.770359,0.0
1,0.041816,0.334528
1,0.158697,1.832234
1,0.0,4.394161
0,0.475006,0.0
0,2.682216,0.0
1,0.0,3.977273
0,0.221363,0.098384
1,0.0,1.125688
0,2.083897,0.0
1,0.0,4.474886
1,0.0,3.070496
0,6.309859,0.0
0,3.303213,0.0
1,0.0,2.262357
0,1.477811,0.0
1,0.0,2.447552
1,0.0,0.24369
0,1.230661,0.0
0,1.384143,0.0
1,0.0,0.297978
0,1.71123,0.0
1,0.0,5.128205
0,2.611399,0.0
1,0.0,3.990087
1,0.0,0.263447
1,0.0,3.826087
1,0.0,3.794038
0,1.390728,0.0
1,0.0,3.243243
0,5.670886,0.0
1,0.0,2.317429
1,0.0,2.780374
0,2.905138,0.0
1,0.123457,2.962963
1,0.0,13.520249
1,0.0,1.22807
1,0.0,2.701476
1,0.0,1.207802
1,0.0,6.976744
0,2.780142,0.0
0,1.22093,0.0
1,0.040749,1.113806
0,2.322097,0.0
0,0.630225,0.090032
1,0.016851,1.027925
1,0.0,4.468085
1,0.0,6.4
0,3.431373,0.0
1,0.0,2.477876
0,3.549921,0.0
1,0.0,2.831858
0,1.162004,0.0
1,0.0,2.761021
1,0.0,9.470588
1,0.0,1.308411
1,0.0,4.344147
1,0.234114,1.755853
1,0.54902,1.830065
1,0.0,1.98783
1,0.0,2.696456
0,1.155364,0.0
0,2.495544,0.0
1,0.0,3.273381
0,0.65625,0.0
1,0.0,8.715232
1,0.0,5.451327
1,0.0,4.725347
0,1.349398,0.0
0,0.977099,0.0
0,4.565217,0.0
1,0.0,2.026726
1,0.218069,2.834891
0,0.898396,0.0
1,0.123784,5.694076
1,0.0,9.758179
1,0.0,3.804348
0,0.463257,0.0
0,3.729508,0.0
0,0.855615,0.106952
1,0.073088,0.676064
1,0.0,1.71123
0,1.025641,0.0
1,0.0,9.41896
0,2.824859,0.0
1,0.0,2.305159
1,0.0,6.099585
1,0.0,2.219287
0,2.733189,0.0
0,2.268519,0.0
1,0.0,0.773908
0,1.978917,0.0
0,1.312354,0.0
1,0.410465,2.052323
1,0.0,2.041166
0,2.372881,0.0
1,0.103723,1.115021
1,0.0,1.145455
0,3.753943,0.0
1,0.383912,3.199269
0,0.758445,0.0
1,0.0,0.28412
0,2.363636,0.0
0,11.546392,0.0
1,0.0,4.8125
0,3.046632,0.0
0,6.588235,0.0
0,2.383901,0.0
0,2.106097,0.0
1,0.0,1.846966
0,2.053162,0.0
1,0.023911,2.199829
1,0.0,2.555133
1,0.0,2.24
0,0.607639,0.0
1,0.01725,0.879744
0,5.371143,0.0
1,0.088945,3.290978
1,0.496337,0.36398
1,0.0,10.103093
0,2.332362,0.0
0,0.846774,0.0
1,0.0,10.602782
1,0.0,1.951673
1,0.0,4.006734
0,1.436782,0.0
1,1.598695,2.055465
0,1.594724,0.0
0,0.678788,0.0
0,0.261612,0.05606
1,1.000894,1.251117
0,2.559415,0.0
0,0.593925,0.011878
0,1.169916,0.0
0,0.745291,0.0
1,0.175,7.875
0,1.743191,0.0
1,0.0,2.524797
0,3.029586,0.0
0,0.812379,0.0
1,0.0,0.39019
1,0.0,3.078704
0,5.812274,0.0
0,0.745176,0.0
0,4.226415,0.0
1,0.0,5.347222
1,0.288264,0.480439
0,1.42329,0.0
0,1.691275,0.0
0,2.197802,0.0
0,2.140127,0.0
1,0.0,3.286385
1,0.0,3.469388
0,1.432051,0.0
0,0.525469,0.0
0,2.016807,0.0
1,0.0,7.138158
1,0.0,1.277705
0,2.105263,0.0
0,0.862866,0.0
0,1.284175,0.0
1,0.38835,0.776699
0,0.560872,0.0
0,0.143149,0.0
1,0.0,12.631579
0,0.390244,0.0
0,2.780656,0.0
1,0.0,2.252011
0,3.410576,0.0
0,0.494178,0.0
0,0.570652,0.0
0,0.534181,0.0
1,0.0,3.693467
0,1.95597,0.0
1,0.084848,1.527273
0,0.658436,0.0
0,0.452702,0.0
1,0.033501,0.954774
0,1.866667,0.0
0,1.681682,0.0
1,0.665829,0.40201
0,3.567568,0.0
0,1.036078,0.0
1,0.0,2.992565
0,0.411325,0.0
0,2.8,0.0
0,4.964539,0.0
1,0.0,4.941176
1,0.0,1.7383
1,0.0,1.946375
1,0.0,1.150685
0,2.147239,0.0
0,2.162525,0.0
0,5.185185,0.0
1,0.0,3.725055
0,3.137255,0.0
1,0.139165,1.94831
1,0.099786,0.997862
0,2.940802,0.0
1,0.0,4.434389
0,2.340426,0.0
0,4.736842,0.0
0,0.627803,0.392377
0,2.113677,0.0
1,0.13125,1.6625
0,0.465116,0.0
0,1.598339,0.0
1,0.0,2.064446
1,0.0,2.611191
0,0.587248,0.0
1,0.0,1.620435
0,2.916667,0.0
1,0.074587,1.118807
0,0.376724,0.0
1,0.0,8.44504
0,1.653543,0.0
1,0.0,2.347024
0,2.56338,0.0
0,2.326192,0.0
1,0.0,3.862069
1,0.0,3.754789
0,0.833954,0.052122
0,4.449878,0.0
1,0.0,4.334264
0,0.452238,0.0
0,2.097107,0.0
0,2.10075,0.0
1,0.0,0.996441
0,2.367748,0.027532
0,2.459736,0.0
0,0.467987,0.0
0,0.876957,0.0
1,0.066288,2.684659
1,0.0,1.931034
0,2.916667,0.0
1,0.0,2.074074
0,0.34891,0.021807
1,0.15873,2.698413
0,1.08838,0.0
1,0.017011,1.922236
0,4.949495,0.0
0,0.957696,0.0
1,0.0,0.254584
1,0.0,5.809129
1,0.157127,3.771044
1,0.0,3.060109
0,0.808824,0.0
0,0.36303,0.0
1,0.120534,0.78347
1,0.0,16.527778
0,1.575246,0.0
0,1.703854,0.0
0,1.696179,0.0
1,0.0,1.874163
0,0.699436,0.0
1,0.0,4.365256
0,1.659693,0.0
1,0.0,3.373494
1,0.0,3.271348
0,1.38843,0.0
1,0.0,4.745763
1,0.0,2.236842
1,0.0,0.2781
1,0.0,9.518414
1,0.03129,2.878641
1,0.0,2.577152
0,2.674785,0.0
1,0.0,2.163636
0,3.386431,0.0
0,1.879795,0.0
1,0.0,0.244791
1,0.0,3.721881
1,0.0,7.50681
0,3.983051,0.0
0,1.135135,0.0
0,1.303625,0.0
1,0.096953,1.745152
1,0.0,3.656716
1,0.390422,0.969324
0,2.247191,0.0
0,2.122426,0.0
1,1.789137,2.236422
1,0.0,2.041933
1,0.0,2.993711
0,1.801802,0.0
1,0.0,6.687898
1,0.0,2.948718
1,0.0,0.300054
0,3.130081,0.0
1,0.0,2.447102
0,0.747996,0.0
1,0.0,4.064516
0,4.363636,0.0
0,1.834862,0.0
0,1.023766,0.0
0,1.687509,0.0
1,0.0,1.921098
0,2.723532,0.0
1,0.0,8.612303
0,1.270506,0.0
1,0.0,6.629526
1,0.0,0.178799
1,0.0,1.937488
0,1.168057,0.0
0,3.529412,0.0
0,2.459082,0.111776
0,3.652174,0.0
0,2.089552,0.0
0,1.108296,0.0
1,0.0,0.267048
0,0.578638,0.0
1,0.0,9.173789
0,4.156064,0.0
1,0.025998,0.337976
1,0.164803,0.906416
0,3.100233,0.0
1,0.0,1.72232
0,0.766566,0.265952
1,0.0,6.909871
0,4.790875,0.0
1,0.0,9.675599
0,1.692308,0.0
1,0.0,3.716814
0,1.172366,0.0
1,0.0,0.251121
0,0.321593,0.035733
0,0.677335,0.0
0,2.222222,0.0
1,0.0,7.0
0,0.318907,0.02126
1,0.823529,0.823529
0,3.175258,0.0
1,0.0,2.148014
1,0.0,2.510549
0,5.267959,0.0
1,0.388457,3.962264
0,0.521415,0.0
1,0.009958,1.921901
1,0.0,0.209895
1,0.0,4.290718
0,0.840979,0.015291
1,0.0,4.476021
1,0.907688,0.432232
1,0.0,0.882585
1,0.351538,0.329567
0,6.010101,0.0
1,0.0,1.581921
1,0.0,1.931034
0,6.443515,0.0
0,2.485207,0.0
0,1.505376,0.0
1,0.0,6.01227
0,1.246291,0.0
0,2.385566,0.0
1,0.674699,3.373494
1,0.0,0.076253
0,1.456261,0.0
0,1.955423,0.0
1,0.0,4.812942
0,1.565495,0.0
1,0.0,1.278539
0,0.891404,0.0
1,0.0,1.657895
0,0.983607,0.0
0,0.823951,0.0
0,3.129412,0.0
0,0.70372,0.0
0,0.160061,0.0
1,0.0,0.292938
0,4.649446,0.0
1,0.0,2.754919
0,1.495915,0.0
0,3.906977,0.0
0,2.751499,0.0
1,0.0,2.405063
1,0.0,1.133523
0,1.142857,0.0
1,0.0,2.485981
0,3.737166,0.0
0,1.097458,0.0
1,0.0,0.293552
0,3.153942,0.0
1,0.0,2.333333
0,1.376985,0.0
1,0.0,0.690846
0,0.480746,0.0
0,0.622038,0.0
1,0.0,5.982906
1,0.0,4.834254
0,3.255814,0.0
1,0.0,7.628205
0,6.131387,0.0
0,1.856511,0.0
0,0.626703,0.0
1,0.0,3.014805
0,2.8739,0.0
0,2.168861,0.0
1,0.0,0.892832
0,1.6,0.0
0,0.610022,0.0
0,3.82439,0.0
0,0.717852,0.0
0,3.62963,0.0
0,2.860792,0.0
1,0.0,6.968326
1,0.0,4.176271
0,3.711682,0.0
0,0.685089,0.0
0,3.342175,0.0
0,2.103201,0.0
0,4.359862,0.0
0,5.662921,0.0
0,1.620659,0.0
1,0.0,0.697385
0,0.230465,0.0
1,0.0,4.534413
0,7.104478,0.0
0,0.434283,0.0
1,0.09498,9.308005
0,0.758333,0.0
1,0.0,0.503597
1,0.149254,1.492537
1,0.0,2.699387
1,0.131332,1.707317
1,0.0,2.4
0,2.170132,0.0
1,0.0,0.49361
0,6.086957,0.0
1,0.0,0.243161
1,0.0,0.753138
0,0.768949,0.0
0,1.126321,0.0
1,0.0,1.515562
0,2.345845,0.0
1,0.0,0.293296
0,2.209131,0.0
0,0.907127,0.0
0,1.559268,0.334129
1,0.0,0.427381
1,0.229696,3.215751
1,0.0,1.179775
1,0.0,4.69428
0,3.657957,0.0
1,0.032949,2.042834
1,0.0,0.292938
1,0.0,2.796143
1,0.0,5.365507
0,6.086957,0.0
1,0.0,0.197647
0,0.340301,0.0
0,3.900929,0.0
0,4.533965,0.0
0,2.782356,0.0
0,1.88764,0.0
0,2.554745,0.0
1,0.0,0.221024
1,0.0,0.164997
0,0.191847,0.0
0,1.435577,0.0
0,0.27015,0.0
0,2.586412,0.0
1,0.0,1.247772
1,0.0,2.861314
1,0.1661,1.683145
0,2.180328,0.0
0,3.016158,0.0
1,0.0,2.548544
0,0.793201,0.0
1,0.0,1.728395
1,0.0,6.25
0,5.045045,0.0
1,0.0,0.327103
0,3.343284,0.0
0,4.364508,0.0
0,3.954802,0.0
1,0.0,2.074074
1,0.0,2.778626
0,1.211073,0.0
1,0.0,17.5
1,0.0,1.673307
0,1.902174,0.0
0,1.75581,0.0
0,0.450161,0.0
0,1.574213,0.0
1,0.0,1.832061
1,0.0,6.746988
1,0.0,2.803738
1,0.596899,3.79845
0,2.663717,0.0
0,5.652174,0.0
0,1.551577,0.0
1,1.287879,0.454545
1,0.0,0.217532
1,0.0,5.0
0,0.641834,0.0
1,0.0,1.304642
1,0.0,2.336114
1,0.0,3.111111
0,6.875,0.0
1,0.0,5.490196
1,0.0,5.465465
0,2.874743,0.0
0,2.40458,0.0
1,0.097357,2.531293
0,2.102726,0.0
1,0.0,9.518414
0,0.686275,0.0
1,0.0,2.134146
0,0.238908,0.0
1,0.0,2.1875
1,0.0,2.56338
1,0.0,2.461322
1,0.0,1.754875
1,0.106302,0.690964
1,0.0,1.707317
0,3.346995,0.047814
1,0.0,4.697987
1,0.0,7.721124
0,1.712538,0.0
0,0.43512,0.0
0,0.384711,0.0
1,0.0,2.295082
0,4.493243,0.0
1,0.0,3.985765
0,1.00834,0.0
0,4.117647,0.0
1,0.0,3.835616
1,0.0,0.298084
0,6.380697,0.0
1,0.057448,2.929832
1,0.0,3.126904
1,0.0,2.411714
1,0.014366,1.508466
0,1.574074,0.37037
0,0.963358,0.0
0,2.660633,0.0
1,0.0,3.435583
1,0.0,5.833333
0,1.124498,0.0
0,3.161578,0.044529
0,0.373085,0.0
1,0.0,1.979798
1,0.1417,6.093117
1,0.144928,2.173913
0,8.502024,0.0
1,0.0,4.452297
0,5.643411,0.217054
0,0.833774,0.0
1,0.0,1.492338
0,2.923977,0.0
0,0.711563,0.0
0,4.166667,0.0
1,0.0,2.35012
0,1.104536,0.0
0,2.437811,0.0
1,1.301317,1.053447
0,0.432767,0.0
0,0.415225,0.0
1,0.0,5.125241
0,1.699029,0.0
1,0.0,2.254237
0,0.228669,0.0
0,1.87291,0.234114
1,0.0,0.178838
1,0.0,4.0
1,0.0,2.353883
0,2.048193,0.0
1,0.0,3.970407
1,0.0,8.153656
0,1.759777,0.0
0,2.135774,0.0
1,0.154015,6.776678
0,0.965173,0.0
0,1.506997,0.0
1,0.0,5.069638
0,1.875,0.0
0,1.425339,0.0
1,0.0,3.835616
1,0.0,8.75
1,0.0,1.229611
0,0.826772,0.0
1,0.0,1.386139
0,1.234257,0.0
1,0.0,0.264734
1,0.198582,9.531915
1,0.0,9.753266
0,0.643678,0.0
0,13.057583,0.056772
0,2.071006,0.0
1,0.0,4.035228
1,0.0,2.475442
1,0.047522,1.069246
1,0.358974,0.269231
1,0.013335,0.680065
0,1.572266,0.0
0,6.774194,0.0
1,0.0,0.291464
1,0.0,1.285878
1,0.0,1.966001
0,0.270062,0.0
1,0.0,0.212255
1,0.0,4.421931
0,1.585145,0.0
1,0.0,0.760552
0,4.167679,0.0
1,0.0,0.770077
1,0.0,2.84658
0,3.245882,0.0
0,0.303249,0.0
1,0.0,0.535767
1,0.047255,2.00045
1,0.0,0.251009
0,1.50463,0.0
1,0.0,1.840681
0,1.413492,0.0
0,4.780488,0.0
0,2.102767,0.0
0,1.338112,0.0
0,1.941748,0.0
1,0.421433,2.612884
0,2.402288,0.0
1,0.0,4.074505
0,0.834753,0.954003
0,0.41681,0.0
0,1.054898,0.0
1,0.0,0.506634
1,0.0,3.780261
1,0.0,3.430322
0,2.641509,0.0
0,2.660944,0.042918
1,0.0,1.526348
1,0.0,11.725888
1,0.0,4.394619
0,0.16801,0.0
1,0.0,10.309278
1,0.0,4.853738
0,2.286365,0.0
1,0.189189,1.891892
1,0.0,0.252708
0,2.127968,0.040533
0,5.577689,0.0
0,3.818182,0.0
0,2.477876,0.0
0,4.659913,0.0
0,1.440206,0.0
1,0.0,0.546875
1,0.0,3.733333
1,0.0377,2.280867
1,0.0,7.749077
1,0.0,4.242424
0,0.564972,0.0
1,0.0,2.161671
1,0.0,5.932203
1,0.0,3.518851
1,0.0,2.851018
1,0.0,6.413255
1,0.0,1.616341
0,0.244784,0.065276
1,0.0,2.711268
1,0.0,3.5
1,0.0,2.888583
1,0.0,5.45082
0,2.07661,0.0
0,2.43563,0.0
1,0.0,3.437205
0,0.805479,0.0
0,2.528217,0.0
1,0.0,2.945736
0,4.488978,0.0
1,0.0,0.220212
0,2.197112,0.0
1,0.09009,0.900901
0,0.806427,0.0
0,3.476027,0.0
1,0.0,1.235737
0,1.23037,0.0
0,0.447414,0.0
1,0.0,4.46937
1,0.0,3.753351
0,8.588957,0.0
0,0.483592,0.0
0,3.165829,0.0
1,0.0,2.304527
0,1.803543,0.0
1,0.0,3.567788
0,4.179104,0.0
1,0.0,3.662307
1,0.083532,4.009547
1,0.0,3.191278
1,0.048093,0.384748
1,0.0,7.044968
1,0.26511,1.723213
1,0.0,5.207877
0,2.325999,0.0
1,0.0,5.12958
1,0.030244,0.468784
1,0.0,3.704735
1,0.107362,7.944785
0,1.937716,0.0
0,1.500536,0.0
0,4.745763,0.0
1,0.267686,3.212237
0,1.324324,0.0
0,1.848816,0.0
0,0.609952,0.0
1,0.160814,1.964227
0,1.913775,0.0
0,3.383686,0.0
1,0.0,23.222749
1,0.0,0.57931
1,0.0,0.304348
0,3.793395,0.0
1,0.0,4.711538
0,1.328273,0.0
0,1.42029,0.0
1,0.203029,4.015469
0,0.295671,0.0
0,0.918033,0.074035
0,3.031847,0.0
0,3.054545,0.0
1,0.0,3.283582
1,0.0,4.049587
1,0.0,1.361111
0,2.890708,0.0
1,0.0,3.40824
0,0.838323,0.0
0,1.341639,0.0
0,1.430193,0.0
1,0.0,0.334642
0,0.304228,0.0
0,2.727905,0.0
1,0.0,0.509428
1,0.209738,1.441948
0,1.4114,0.0
1,0.0,5.773196
0,1.507692,0.0
0,1.791198,0.0
0,1.499436,0.0
0,1.762854,0.0
1,0.0,3.670412
0,1.314446,0.0
1,0.0,10.132939
1,0.0,0.255436
0,3.013889,0.0
0,1.623,0.0
1,0.0,0.884676
0,1.152057,0.0
0,4.095522,0.208955
1,0.0,1.553937
1,0.108696,1.413043
1,0.0,2.150171
0,0.048409,0.0
1,0.0,11.539225
1,0.0,3.333333
0,1.723531,0.0
1,0.0,0.299946
0,8.93617,0.0
1,0.0,2.579564
1,0.0,0.766074
0,1.933459,0.0
1,0.0,3.640662
1,0.0,2.177493
0,0.936157,0.0
0,2.801367,0.0
0,2.318579,0.0
0,1.572687,0.0
1,0.0,5.95
1,0.0,9.051724
0,1.851345,0.0
0,0.4737,0.0
0,0.315227,0.0
1,0.0,2.494432
1,0.0,2.895126
0,0.779944,0.389972
1,0.0,10.894454
1,0.0,2.343096
1,0.0,0.901288
1,0.0,2.007168
0,1.759777,0.0
1,0.0,1.044776
0,3.814241,0.0
0,2.71957,0.0
0,1.240997,0.0
0,4.47241,0.135528
0,3.556582,0.0
0,3.802469,0.0
1,0.0,2.44186
1,0.0,7.522388
1,0.0,2.026538
0,2.654028,0.0
0,1.56168,0.0
0,4.182777,0.0
1,0.0,1.251863
1,0.0,3.830846
0,4.35948,0.0
1,0.0,2.893701
1,0.0,1.068702
1,0.0,2.578548
0,0.878711,0.0
0,0.303937,0.0
1,0.0,4.635762
0,0.52093,0.0
0,1.258023,0.0
1,0.0,19.833333
1,1.129032,2.483871
1,0.0,0.949153
1,0.157835,5.524239
1,0.0,0.301237
0,3.771044,0.0
0,1.972727,0.0
1,0.0,2.38
0,10.151057,0.0
1,0.0,3.856749
1,0.0,4.741298
1,0.0,3.111111
1,0.0,2.287582
1,0.0,4.242424
1,0.0,5.027624
1,0.0,0.950943
1,0.0,2.732733
1,0.0,2.087475
0,1.057505,0.0
0,3.206107,0.0
0,1.48272,0.0
0,0.359466,0.143786
1,0.0,2.198953
0,1.617059,0.0
1,0.014703,0.852762
0,1.321868,0.0
0,9.4785,0.0
0,2.448087,0.0
0,1.65493,0.0
0,0.701792,0.12692
1,0.0,8.537648
1,0.0,2.209842
0,1.180723,0.0
0,1.157556,0.0
1,0.0,8.690958
1,0.0,2.684366
0,0.866873,0.0
1,0.0,2.009063
0,2.396576,0.0
0,1.229656,0.0
1,0.0,3.246377
0,0.560816,0.0
0,1.929825,0.0
0,0.530303,0.0
0,6.064982,0.0
1,0.0,2.51497
1,0.0,0.275094
0,1.331748,0.0
1,0.0,1.238938
0,2.782609,0.0
0,1.286617,0.0
1,0.0,4.129401
1,0.0,0.887949
0,1.297631,0.0
0,11.111111,0.0
0,2.922201,0.0
1,0.0,1.639742
1,0.0,0.280608
1,0.0,3.433243
1,0.0,1.687764
0,0.609756,0.0
1,0.0,3.762743
0,0.674049,0.0
1,0.096419,0.915978
0,2.915025,0.0
1,0.0,3.3829
0,2.713178,0.0
1,0.0,3.738872
0,1.939058,0.0
0,5.359877,0.0
1,0.134357,4.568138
0,0.508167,0.0
0,3.177005,0.0
0,1.53389,0.0
0,2.001036,0.0
1,0.168566,0.314657
0,5.555556,0.0
0,1.334537,0.0
1,0.0,18.106667
1,0.0,2.763158
1,0.0,0.247459
0,1.170794,0.0
0,1.013825,0.0
1,0.0,10.315789
1,0.0,2.132616
0,0.096061,0.0
0,1.30799,0.0
0,3.48135,0.0
0,2.069892,0.0
1,0.11745,5.402685
1,0.0,1.495327
0,2.415307,0.0
1,0.0,1.582786
0,1.200171,0.0
0,2.978723,0.0
1,0.0,4.48
1,0.061457,2.827041
0,1.535606,0.0
1,0.172626,12.256473
1,0.0,9.669065
1,0.0,2.48731
1,0.0,2.960725
1,0.0,3.465347
1,0.0,3.539095
1,0.0,4.768856
1,0.011814,1.701266
0,1.003395,0.0
1,0.356083,3.086053
1,0.0,1.155116
1,0.0,0.743363
0,0.951518,0.0
1,0.0,0.275139
1,0.0,0.30086
1,0.0,6.455331
0,1.041068,0.0
1,1.497612,1.136581
1,0.0,10.043042
1,0.209659,3.302134
1,0.0,2.835443
0,0.851694,0.0
1,0.163551,1.635514
0,2.467949,0.0
1,0.0,3.752914
0,1.185259,0.0
0,5.508197,0.0
0,3.069372,0.0
0,1.994302,0.0
0,1.992238,0.0
0,2.762022,0.0
0,0.703942,0.0
1,0.423157,0.716113
0,0.305011,0.0
1,0.0,3.139013
1,0.0,3.936605
1,0.0,3.012912
0,0.539239,0.0
1,0.19117,0.430132
0,0.57732,0.0
1,0.0,3.699583
1,0.0,3.589744
0,0.856706,0.0
1,0.0,1.544402
0,0.689964,0.31362
1,0.0,0.873771
1,0.0,1.40261
1,0.0,2.255639
0,4.270557,0.0
1,0.0,2.969697
0,4.701493,0.0
0,6.006601,0.0
1,0.0,6.584158
0,1.568173,0.0
0,0.711692,0.0
1,0.0,0.243619
0,1.627907,0.0
1,0.0,3.604336
0,3.144849,0.0
1,0.148791,0.632362
0,1.210026,0.0
1,0.0,5.172414
0,3.662791,0.0
0,2.258065,0.0
0,3.0721,0.0
0,0.896528,0.0
1,0.22082,2.649842
1,0.0,2.355769
0,2.923434,0.0
0,1.725786,0.0
1,0.0,9.456681
1,0.0,4.716312
0,0.618578,0.0
1,0.0,3.194631
1,0.0,3.484627
0,3.611677,0.0
0,0.833333,0.0
1,0.0,3.60179
1,0.0,2.271386
1,0.0,4.336283
1,0.0,0.20202
0,0.701599,0.0
0,0.530973,0.0
0,2.870159,0.0
1,0.0,0.591966
0,0.533333,0.066667
0,1.643836,0.0
1,0.0,2.729045
1,0.0,0.299412
1,0.0,9.97151
1,0.021655,2.230472
1,0.115226,0.748971
0,5.358852,0.0
0,0.472517,0.135005
1,0.0,0.544747
1,0.106464,1.490494
0,3.229308,0.0
1,0.0,9.481268
0,2.060606,0.0
0,1.678657,0.0
0,2.86445,0.0
0,0.566449,0.0
1,0.0,7.675033
1,0.086101,1.291513
0,1.38088,0.0
0,1.715363,0.0
0,0.704483,0.0
0,4.106667,0.373333
1,0.0,3.61829
1,0.0,6.517241
1,0.102264,1.124909
0,6.896552,0.0
0,2.028986,0.0
1,0.079681,0.63745
1,0.0,3.092025
1,0.0,2.862986
0,16.210526,0.0
0,1.481795,0.0
1,0.0,1.596091
1,0.0,3.856427
0,2.419006,0.0
1,0.0,3.236994
0,1.828979,0.0
1,0.0,2.566191
0,2.635294,0.0
1,0.0,2.210526
0,1.410072,0.0
1,0.0,0.251799
1,0.0,2.848837
1,0.0,0.830508
0,2.619048,0.0
0,4.004768,0.0
1,0.0,9.050132
0,1.591663,0.0
1,0.0,0.208466
0,1.785986,0.0
1,0.43849,0.243605
0,1.543841,0.0
0,0.910617,0.0
0,0.38817,0.0
1,0.0,4.802656
1,0.0,0.229634
0,0.520162,0.0
1,0.0,6.354883
0,3.057229,0.0
0,1.620112,0.0
1,0.0,6.72
0,3.081761,0.0
0,4.419552,0.0
0,0.932712,0.093271
0,2.564103,0.0
0,0.904393,0.0
1,0.038792,0.81463
0,1.783439,0.0
1,0.0,1.223841
0,2.971948,0.0
1,0.040556,1.115295
1,0.022112,0.580431
0,2.115308,0.0
1,0.0,3.379759
0,2.1875,0.0
1,0.0,1.691843
0,1.24613,0.0
0,3.306363,0.0
0,3.183698,0.0
1,0.0,9.635974
0,2.042918,0.0
0,4.875622,0.0
0,1.27789,0.0
1,0.0,3.39207
0,0.857511,0.0
0,0.170524,0.0
0,1.355713,0.090381
0,3.611677,0.0
0,2.080679,0.0
1,0.0,10.058651
0,1.219512,0.097561
1,0.0,1.954023
0,2.260392,0.0
1,0.0,0.811437
1,0.0,3.191278
1,0.054945,0.769231
0,0.380773,0.0
0,6.109091,0.0
1,0.0,2.933118
1,0.126858,1.040232
1,0.0,2.169249
0,0.873707,0.045985
0,0.83707,0.0
0,1.712707,0.0
0,1.852075,0.0
0,0.850897,0.013724
0,1.321363,0.0
0,2.8,0.0
1,0.021148,0.359517
0,1.126554,0.0
1,0.0,0.277916
1,0.0,1.141304
0,0.717213,0.0
1,0.079863,0.479179
0,0.925738,0.0
1,0.0,0.26936
1,0.0,3.725055
0,2.741348,0.0
0,5.586035,0.0
0,0.963724,0.0
0,3.146067,0.0
0,0.272033,0.019431
1,0.0,0.298614
0,2.907554,0.0
1,0.0,1.169451
0,2.329451,0.0
1,0.0,1.945867
0,3.475177,0.0
0,6.697039,0.0
0,0.648148,0.0
0,3.131313,0.0
0,1.555556,0.0
1,0.0,8.868502
1,0.0,3.653846
0,0.878745,0.0
1,0.0,6.990033
1,0.0,1.187069
0,2.745098,0.0
1,0.0,2.226148
1,0.0,0.984848
0,1.324225,0.0
0,1.665623,0.0
0,2.32687,0.0
1,0.086795,0.260384
0,2.00679,0.0
0,2.788845,0.0
1,0.0,5.246548
1,0.0,3.526448
1,0.0,10.322581
1,0.240964,0.963855
0,0.887285,0.0
1,0.103321,8.678967
0,2.152684,0.0
0,1.500412,0.0
1,0.0,0.35503
1,0.0,2.458194
0,0.637329,0.016342
0,2.794521,0.0
0,0.773067,0.0
1,0.0,2.372881
0,6.896552,0.0
0,2.132753,0.0
1,0.0,2.886598
1,0.0,1.683764
0,0.860273,0.0
1,0.0,8.621151
1,0.0,0.77135
1,0.147368,0.442105
0,2.982732,0.0
0,1.671642,0.0
0,2.105263,0.0
0,1.920966,0.0
0,5.803109,0.0
0,2.627052,0.0
0,2.297917,0.0
0,1.902066,0.0
1,0.0,3.296888
1,0.0,0.289855
1,0.0,0.605686
0,1.204013,0.0
0,0.573563,0.995301
0,5.957447,0.0
1,0.0,5.614973
0,0.304348,0.0
0,1.77496,0.0
0,6.581197,0.0
0,1.770115,0.0
1,0.262172,4.194757
0,2.562929,0.0
1,0.0,2.879177
1,0.0,4.252336
1,0.0,0.291212
0,1.155116,0.0
1,0.545278,0.636157
0,2.549669,0.0
1,0.0,2.273504
1,0.0,6.128405
0,2.403433,0.0
0,0.234742,0.0
1,0.0,0.24797
1,0.152505,3.812636
1,0.47138,1.555556
0,2.02842,0.0
1,0.0,6.737968
0,1.145194,0.0
0,2.245989,0.0
1,0.0,3.630214
0,2.681992,0.0
0,2.595263,0.0
1,0.0,0.299519
0,0.916745,0.0
0,1.576355,0.0
1,0.0,0.173697
0,3.979785,0.0
0,1.841052,0.0
1,0.0,4.20789
0,1.865285,0.0
1,0.0,2.511211
1,0.0,8.039096
0,3.536108,0.0
1,0.029699,0.415783
1,0.0,11.205273
0,0.712887,0.0
1,0.0,2.134831
0,2.22408,0.0
1,0.0,2.444444
1,0.056738,0.283688
0,1.194947,0.0
0,2.508961,0.0
1,0.0,9.42899
0,1.961962,0.0
0,8.780488,0.0
0,1.808511,0.0
1,0.0,1.304348
1,0.521173,1.498371
1,0.0,4.046243
1,0.0,1.707317
0,3.598673,0.0
0,1.221067,0.0
0,0.690455,0.0
1,0.112224,1.346693
